20160106130000,253756161,25.0000000000,1
20160106140000,253756161,25.0000000000,1
20160106150000,253756161,25.0000000000,1
20160106160000,253756161,25.0000000000,1
20160106170000,253756161,25.0000000000,1
20160106180000,253756161,25.0000000000,1
20160106190000,253756161,25.0000000000,1
20160106200000,253756161,25.0000000000,1
20160106210000,253756161,25.0000000000,1
20160106220000,253756161,25.0000000000,1
20160106230000,253756161,24.0000000000,1
20160107000000,253756161,24.0000000000,1
20160107010000,253756161,24.0000000000,1
20160107020000,253756161,24.0000000000,1
20160107030000,253756161,24.0000000000,1
20160107040000,253756161,24.0000000000,1
20160107050000,253756161,24.0000000000,1
20160107060000,253756161,24.0000000000,1
20160107070000,253756161,24.0000000000,1
20160107080000,253756161,25.0000000000,1
20160107090000,253756161,25.0000000000,1
20160107100000,253756161,25.0000000000,1
20160107110000,253756161,25.0000000000,1
20160107120000,253756161,25.0000000000,1
20160107130000,253756161,25.0000000000,1
20160107140000,253756161,25.0000000000,1
20160107150000,253756161,25.0000000000,1
20160107160000,253756161,25.0000000000,1
20160107170000,253756161,25.0000000000,1
20160107180000,253756161,25.0000000000,1
20160107190000,253756161,25.0000000000,1
20160107200000,253756161,25.0000000000,1
20160107210000,253756161,25.0000000000,1
20160107220000,253756161,25.0000000000,1
20160107230000,253756161,24.0000000000,1
20160108000000,253756161,24.0000000000,1
20160108010000,253756161,24.0000000000,1
20160108020000,253756161,24.0000000000,1
20160108030000,253756161,24.0000000000,1
20160108040000,253756161,24.0000000000,1
20160108050000,253756161,24.0000000000,1
20160108060000,253756161,24.0000000000,1
20160108070000,253756161,24.0000000000,1
20160108080000,253756161,25.0000000000,1
20160108090000,253756161,25.0000000000,1
20160108100000,253756161,25.0000000000,1
20160108110000,253756161,25.0000000000,1
20160108120000,253756161,25.0000000000,1
20160108130000,253756161,25.0000000000,1
20160108140000,253756161,25.0000000000,1
20160108150000,253756161,25.0000000000,1
20160108160000,253756161,25.0000000000,1
20160108170000,253756161,25.0000000000,1
20160108180000,253756161,25.0000000000,1
20160108190000,253756161,25.0000000000,1
20160108200000,253756161,25.0000000000,1
20160108210000,253756161,25.0000000000,1
20160108220000,253756161,25.0000000000,1
20160108230000,253756161,25.0000000000,1
20160109000000,253756161,25.0000000000,1
20160109010000,253756161,25.0000000000,1
20160109020000,253756161,25.0000000000,1
20160109030000,253756161,25.0000000000,1
20160109040000,253756161,25.0000000000,1
20160109050000,253756161,25.0000000000,1
20160109060000,253756161,25.0000000000,1
20160109070000,253756161,25.0000000000,1
20160109080000,253756161,25.0000000000,1
20160109090000,253756161,25.0000000000,1
20160109100000,253756161,25.0000000000,1
20160109110000,253756161,25.0000000000,1
20160109120000,253756161,25.0000000000,1
20160109130000,253756161,25.0000000000,1
20160109140000,253756161,25.0000000000,1
20160109150000,253756161,25.0000000000,1
20160109160000,253756161,25.0000000000,1
20160109170000,253756161,25.0000000000,1
20160109180000,253756161,25.0000000000,1
20160109190000,253756161,25.0000000000,1
20160109200000,253756161,25.0000000000,1
20160109210000,253756161,25.0000000000,1
20160109220000,253756161,25.0000000000,1
20160109230000,253756161,24.0000000000,1
20160110000000,253756161,24.0000000000,1
20160110010000,253756161,24.0000000000,1
20160110020000,253756161,24.0000000000,1
20160110030000,253756161,24.0000000000,1
20160110040000,253756161,24.0000000000,1
20160110050000,253756161,24.0000000000,1
20160110060000,253756161,24.0000000000,1
20160110070000,253756161,24.0000000000,1
20160110080000,253756161,25.0000000000,1
20160110090000,253756161,25.0000000000,1
20160110100000,253756161,25.0000000000,1
20160110110000,253756161,25.0000000000,1
20160110120000,253756161,25.0000000000,1
20160110130000,253756161,25.0000000000,1
20160110140000,253756161,25.0000000000,1
20160110150000,253756161,25.0000000000,1
20160110160000,253756161,25.0000000000,1
20160110170000,253756161,25.0000000000,1
20160110180000,253756161,25.0000000000,1
20160110190000,253756161,25.0000000000,1
20160110200000,253756161,25.0000000000,1
20160110210000,253756161,25.0000000000,1
20160110220000,253756161,25.0000000000,1
20160110230000,253756161,24.0000000000,1
20160111000000,253756161,24.0000000000,1
20160111010000,253756161,24.0000000000,1
20160111020000,253756161,24.0000000000,1
20160111030000,253756161,24.0000000000,1
20160111040000,253756161,24.0000000000,1
20160111050000,253756161,24.0000000000,1
20160111060000,253756161,24.0000000000,1
20160111070000,253756161,24.0000000000,1
20160111080000,253756161,25.0000000000,1
20160111090000,253756161,25.0000000000,1
20160111100000,253756161,25.0000000000,1
20160111110000,253756161,25.0000000000,1
20160111120000,253756161,25.0000000000,1
20160111130000,253756161,25.0000000000,1
20160111140000,253756161,25.0000000000,1
20160111150000,253756161,25.0000000000,1
20160111160000,253756161,25.0000000000,1
20160111170000,253756161,25.0000000000,1
20160111180000,253756161,25.0000000000,1
20160111190000,253756161,25.0000000000,1
20160111200000,253756161,25.0000000000,1
20160111210000,253756161,25.0000000000,1
20160111220000,253756161,25.0000000000,1
20160111230000,253756161,24.0000000000,1
20160112000000,253756161,24.0000000000,1
20160112010000,253756161,24.0000000000,1
20160112020000,253756161,24.0000000000,1
20160112030000,253756161,24.0000000000,1
20160112040000,253756161,24.0000000000,1
20160112050000,253756161,24.0000000000,1
20160112060000,253756161,24.0000000000,1
20160112070000,253756161,24.0000000000,1
20160112080000,253756161,25.0000000000,1
20160112090000,253756161,25.0000000000,1
20160112100000,253756161,25.0000000000,1
20160112110000,253756161,25.0000000000,1
20160112120000,253756161,25.0000000000,1
20160112130000,253756161,25.0000000000,1
20160112140000,253756161,25.0000000000,1
20160112150000,253756161,25.0000000000,1
20160112160000,253756161,25.0000000000,1
20160112170000,253756161,25.0000000000,1
20160112180000,253756161,25.0000000000,1
20160112190000,253756161,25.0000000000,1
20160112200000,253756161,25.0000000000,1
20160112210000,253756161,25.0000000000,1
20160112220000,253756161,25.0000000000,1
20160112230000,253756161,24.0000000000,1
